corridor,nation,year,n_rows,n_air_time_valid,n_air_time_zero,n_air_time_null,n_ramp_valid,n_ramp_zero,n_ramp_null,dep_total,median_departures,dep_home0,share_air_time_valid,share_air_time_zero,share_air_time_null,share_ramp_valid,share_ramp_zero,share_ramp_null,share_dep_home0,covid_flag,match_sensitive,gate_g6_pass,directions
useastasia,BR,1990,24,0,24,0,0,24,0,399.0,17.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,BR,1991,24,0,24,0,0,24,0,415.0,17.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,BR,1992,24,0,24,0,0,24,0,418.0,17.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,BR,1993,25,0,25,0,0,25,0,418.0,17.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,BR,1994,26,0,26,0,0,26,0,416.0,17.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,BR,1995,25,0,25,0,0,25,0,417.0,17.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,BR,1996,26,0,26,0,0,26,0,416.0,17.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,BR,1997,24,0,24,0,0,24,0,411.0,17.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,BR,1998,26,0,26,0,0,26,0,418.0,17.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,BR,1999,24,0,24,0,0,24,0,419.0,17.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,BR,2000,24,0,24,0,0,24,0,418.0,17.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,BR,2001,24,0,24,0,0,24,0,412.0,17.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,BR,2002,25,0,25,0,0,25,0,418.0,17.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,BR,2003,24,0,24,0,0,24,0,403.0,17.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,BR,2004,24,0,24,0,0,24,0,417.0,17.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,BR,2005,24,0,24,0,0,24,0,411.0,17.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,BR,2006,2,0,2,0,0,2,0,15.0,7.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,CA,1996,1,0,1,0,0,1,0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,CA,2001,2,0,2,0,0,2,0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,CA,2003,2,0,2,0,0,2,0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,CA,2004,3,0,3,0,0,3,0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,CA,2006,2,0,2,0,0,2,0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,CA,2007,2,0,2,0,0,2,0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,CA,2008,7,0,7,0,0,7,0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,CA,2009,3,0,3,0,0,3,0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,CA,2010,4,0,4,0,0,4,0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,CA,2011,4,0,4,0,0,4,0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,CA,2012,2,0,2,0,0,2,0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,CA,2013,6,0,6,0,0,6,0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,CA,2014,1,0,1,0,0,1,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,CA,2015,2,0,2,0,0,2,0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,CA,2016,4,0,4,0,0,4,0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,CA,2017,2,0,2,0,0,2,0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,CA,2018,3,0,3,0,0,3,0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,CA,2019,6,0,6,0,0,6,0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,CA,2021,1,0,1,0,0,1,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,CA,2022,2,0,2,0,0,2,0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,CA,2024,2,0,2,0,0,2,0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,CA,2025,3,0,3,0,0,3,0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,CH,1990,27,0,27,0,0,27,0,298.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,CH,1991,12,0,12,0,0,12,0,110.0,8.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,CN,1990,24,0,24,0,0,24,0,182.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,CN,1991,16,0,16,0,0,16,0,116.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,CN,1995,19,0,19,0,0,19,0,213.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,CN,1996,4,0,4,0,0,4,0,44.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,CN,1997,21,0,21,0,0,21,0,313.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,CN,1998,48,0,48,0,0,48,0,660.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,CN,1999,72,0,72,0,0,72,0,974.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,CN,2000,83,0,83,0,0,83,0,1570.0,18.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,CN,2001,143,0,143,0,0,143,0,1943.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,CN,2002,154,0,154,0,0,154,0,2052.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,CN,2003,137,0,137,0,0,137,0,1808.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,CN,2004,132,0,132,0,0,132,0,2590.0,18.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,CN,2005,155,0,155,0,0,155,0,2793.0,18.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,CN,2006,152,0,152,0,0,152,0,3285.0,22.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,CN,2007,172,0,172,0,0,172,0,3658.0,25.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,CN,2008,176,0,176,0,0,176,0,3619.0,24.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,CN,2009,178,0,178,0,0,178,0,3665.0,21.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,CN,2010,178,0,178,0,0,178,0,4260.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,CN,2011,229,0,229,0,0,229,0,5274.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,CN,2012,263,0,263,0,0,263,0,6221.0,29.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,CN,2013,303,0,303,0,0,303,0,7601.0,27.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,CN,2014,407,0,407,0,0,407,0,10356.0,22.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,CN,2015,515,0,515,0,0,515,0,12740.0,19.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,CN,2016,656,0,656,0,0,656,0,16869.0,18.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,CN,2017,776,0,776,0,0,776,0,17583.0,18.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,CN,2018,740,0,740,0,0,740,0,17515.0,20.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,CN,2019,689,0,689,0,0,689,0,16897.0,21.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,CN,2020,195,0,195,0,0,195,0,2700.0,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,CN,2021,76,0,76,0,0,76,0,821.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,CN,2022,63,0,63,0,0,63,0,489.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,CN,2023,141,0,141,0,0,141,0,1085.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,CN,2024,229,0,229,0,0,229,0,3286.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,CN,2025,242,0,242,0,0,242,0,3482.0,9.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,DE,2024,70,0,70,0,0,70,0,1474.0,18.0,1474.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,DE,2025,76,0,76,0,0,76,0,1928.0,21.0,1928.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,FI,2024,1,0,1,0,0,1,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,FR,1990,40,0,40,0,0,40,0,501.0,15.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,FR,1991,48,0,48,0,0,48,0,264.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,FR,1992,7,0,7,0,0,7,0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,FR,2011,1,0,1,0,0,1,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,FR,2023,1,0,1,0,0,1,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,FR,2024,1,0,1,0,0,1,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,FR,2025,1,0,1,0,0,1,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,GB,1990,53,0,53,0,0,53,0,337.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,GB,1991,24,0,24,0,0,24,0,77.0,3.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,GB,2023,2,0,2,0,0,2,0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,HK,1990,12,0,12,0,0,12,0,210.0,17.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,HK,1991,24,0,24,0,0,24,0,628.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,HK,1992,24,0,24,0,0,24,0,732.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,HK,1993,26,0,26,0,0,26,0,741.0,30.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,HK,1994,24,0,24,0,0,24,0,738.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,HK,1995,24,0,24,0,0,24,0,730.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,HK,1996,36,0,36,0,0,36,0,1072.0,30.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,HK,1997,48,0,48,0,0,48,0,1460.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,HK,1998,51,0,51,0,0,51,0,1947.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,HK,1999,70,0,70,0,0,70,0,2396.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,HK,2000,64,0,64,0,0,64,0,2333.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,HK,2001,70,0,70,0,0,70,0,2422.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,HK,2002,79,0,79,0,0,79,0,2351.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,HK,2003,70,0,70,0,0,70,0,1991.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,HK,2004,84,0,84,0,0,84,0,2618.0,30.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,HK,2005,122,0,122,0,0,122,0,3960.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,HK,2006,123,0,123,0,0,123,0,4365.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,HK,2007,113,0,113,0,0,113,0,4544.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,HK,2008,121,0,121,0,0,121,0,5177.0,58.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,HK,2009,99,0,99,0,0,99,0,4275.0,60.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,HK,2010,81,0,81,0,0,81,0,4578.0,61.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,HK,2011,86,0,86,0,0,86,0,5343.0,62.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,HK,2012,106,0,106,0,0,106,0,6250.0,62.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,HK,2013,110,0,110,0,0,110,0,6208.0,62.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,HK,2014,136,0,136,0,0,136,0,7544.0,59.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,HK,2015,132,0,132,0,0,132,0,7944.0,61.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,HK,2016,175,0,175,0,0,175,0,8527.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,HK,2017,197,0,197,0,0,197,0,9054.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,HK,2018,240,0,240,0,0,240,0,11095.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,HK,2019,267,0,267,0,0,267,0,10591.0,28.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,HK,2020,103,0,103,0,0,103,0,2404.0,17.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,HK,2021,75,0,75,0,0,75,0,1595.0,16.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,HK,2022,81,0,81,0,0,81,0,1223.0,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,HK,2023,124,0,124,0,0,124,0,3942.0,31.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,HK,2024,198,0,198,0,0,198,0,5825.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,HK,2025,248,0,248,0,0,248,0,7787.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,IL,2008,2,0,2,0,0,2,0,62.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,IN,2008,14,0,14,0,0,14,0,338.0,22.0,338.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,IN,2009,2,0,2,0,0,2,0,24.0,12.0,24.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,JP,1990,322,0,322,0,0,322,0,11063.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,JP,1991,345,0,345,0,0,345,0,10505.0,28.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,JP,1992,408,0,408,0,0,408,0,10120.0,22.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,JP,1993,413,0,413,0,0,413,0,9512.0,17.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,JP,1994,462,0,462,0,0,462,0,9960.0,19.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,JP,1995,500,0,500,0,0,500,0,10329.0,16.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,JP,1996,463,0,463,0,0,463,0,10298.0,25.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,JP,1997,437,0,437,0,0,437,0,10458.0,28.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,JP,1998,460,0,460,0,0,460,0,11624.0,28.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,JP,1999,511,0,511,0,0,511,0,13068.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,JP,2000,509,0,509,0,0,509,0,13503.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,JP,2001,488,0,488,0,0,488,0,12564.0,28.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,JP,2002,421,0,421,0,0,421,0,13095.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,JP,2003,401,0,401,0,0,401,0,12749.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,JP,2004,422,0,422,0,0,422,0,12657.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,JP,2005,440,0,440,0,0,440,0,12734.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,JP,2006,388,0,388,0,0,388,0,12321.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,JP,2007,397,0,397,0,0,397,0,12395.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,JP,2008,415,0,415,0,0,415,0,12434.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,JP,2009,407,0,407,0,0,407,0,11960.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,JP,2010,368,0,368,0,0,368,0,11481.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
