nation,year,share_air_time_valid,dep_total,n_rows,covid_flag,match_sensitive,reason
HK,2003,0.0,2841.0,105,False,False,share_air_time_valid < 0.5
HK,2004,0.0,3413.0,114,False,False,share_air_time_valid < 0.5
HK,2005,0.0,5431.0,184,False,False,share_air_time_valid < 0.5
HK,2006,0.0,5824.0,180,False,False,share_air_time_valid < 0.5
HK,2007,0.0,5975.0,169,False,False,share_air_time_valid < 0.5
HK,2008,0.0,6143.0,179,False,False,share_air_time_valid < 0.5
HK,2009,0.0,4950.0,125,False,False,share_air_time_valid < 0.5
HK,2010,0.0,5318.0,111,False,False,share_air_time_valid < 0.5
HK,2011,0.0,6083.0,124,False,False,share_air_time_valid < 0.5
HK,2012,0.0,6977.0,134,False,False,share_air_time_valid < 0.5
HK,2013,0.0,6939.0,138,False,False,share_air_time_valid < 0.5
HK,2014,0.0,8277.0,164,False,False,share_air_time_valid < 0.5
HK,2015,0.0,8679.0,163,False,False,share_air_time_valid < 0.5
HK,2016,0.0,9261.0,206,False,False,share_air_time_valid < 0.5
HK,2017,0.0,9788.0,233,False,False,share_air_time_valid < 0.5
